downstream_data,remote_ip,protocol,tx_bytes,event_timestamp,subscriber_id,bytes_sent,destination_domain,destination_ip,vpn_usage,conn_protocol,service_protocol,server_ip,vpn_detected,time_spent,is_vpn,transport_protocol,session_duration,user_id,timestamp,customer_id,dest_port,access_time,encrypted_tunnel,ip_dst,download_bytes,upstream_data,bytes_received,port,duration,upload_bytes,server_port,remote_port,url,msisdn,is_fraud,rx_bytes,connection_time,host,domain
58901,,UDP,,1700379289,,,,113.97.71.18,,,,,,259,,,,2880750977747,,,47169,,True,,,,,,,5051,,,,,False,,,youtube.com,
,,,,,,1752,zoom.us,,,,HTTPS,34.7.88.25,,,,,,,2023-08-30 22:30:51,,53788,,True,,77994,,,,3422,,,,,1337815634119,False,,,,
11693,,,,,,,,113.124.20.68,False,,HTTPS,,,,,,,,,,,,,,,,,,65,1327,55534,,,5815176936763,False,,14/03/2023 15:06:55,,instagram.com
,143.120.98.60,,,,9794878400107,,instagram.com,,,,,,True,,,HTTP,2211,,,,,11/10/2023 03:12:17,,,,,86429,,,7615,,64016,,,False,,,,
,,,,,,,twitter.com,,,DNS,,,,,True,,,,,,,2023-01-23 03:48:06,,202.14.248.59,,,,15421,,5346,,,,8974716639032,False,14445,1717,,
,,HTTP,,,,,,,,,,250.138.103.171,,3489,,,,,,,,1689031678,False,,45043,,,,,6862,,45365,,7812582896621,False,,,,zoom.us
,,,,,5360451177066,,,,,,,152.76.2.213,,2176,,,,,2023-06-17T15:48:37.000Z,,2626,,True,,,1615,31534,,,,,,zoom.us,,False,,,,
,,HTTP,,,9158096421452,,,181.0.36.197,,,,,,1106,,,,,,,,,True,,27161,8897,,21818,,,,,,,False,,12/03/2023 14:45:31,instagram.com,
69043,,,,,,,,,,,,30.244.107.115,False,,,HTTPS,,,15/10/2023 07:27:12,2179848448438,,,,,,7422,,,260,,58847,,,,False,,,,instagram.com
,,UDP,361,,,,,224.104.11.150,,,,,,,True,,,,,,,,,,8260,,,,1721,,,44722,,2920180867499,False,,2023-03-26 10:02:48,,netflix.com
90824,,,,,,,,,,,,13.75.180.145,True,,,UDP,,,,,,,,,,,,,,2883,,10903,,5573235081934,False,,1169,facebook.com,
38749,7.207.255.74,,,2023-10-04T05:55:11.000Z,8887161612922,,,,,,TCP,,False,,,,,,,,60806,,,,,5437,,,2238,,,,,,False,,,facebook.com,
,,,,,,,,,,,TCP,,,,,,,,,,,,False,,,5216,67060,35286,1616,,,,,8843556742089,False,,07/02/2023 03:22:01,,fileshare.cc
,,,,08/01/2023 16:06:39,,,,,11,UDP,,,,,,,,,,8816358604325,,,,249.217.212.71,,5505,,,,,39187,,,,False,77431,3554,netflix.com,
,,,476,14/10/2023 16:52:25,9690024142132,,fileshare.cc,40.134.153.241,,,,,,,True,HTTPS,,,,,43642,,,,,,36345,,,,,,,,False,,2818,,
,,TCP,,,,,,,,,,,False,,,,,,,,,,,93.214.182.24,,,21916,,,1558,34709,,netflix.com,9110271274769,False,,3140,,
57935,213.96.58.213,UDP,,,,,,,,,,,,,,,1965,,,6984658946241,5007,,False,,,5950,,,,,,,,,False,,25/03/2023 03:43:44,,netflix.com
,,,,,2966167436312,,,28.16.30.240,,,HTTP,,,,,,3091,,,,,1675883464,True,,,,26932,,,2038,,,,,False,,,,
,26.109.243.187,,,,4370328747620,6958,,,,,TCP,,False,,,,,,,,12133,,,,,,29835,,1454,,,,,,False,,2023-05-25T06:15:14.000Z,fileshare.cc,
,,,,,,1733,,,,HTTP,,,,2762,True,,,,,,,,,253.219.96.35,,,,52589,,,,,,6487835082067,False,68516,18/12/2023 16:09:50,twitter.com,
,,,,,9782027865461,1780,,206.204.182.243,,,HTTPS,,,604,,,,,2023-05-23T21:11:13.000Z,,,,True,,64148,,,,,,62269,,,,False,,,facebook.com,
,,,,,,7541,flipkart.com,,,,HTTPS,139.175.9.16,,,,,,,1681449077,,,,False,,,,23192,,,,57680,,,9198202356262,False,,3494,,
,,,5601,,5631655730110,,,,False,,,,,3040,,HTTP,,,,,,,,,56128,,,2957,,,,,snapchat.com,,False,,1694448069,,
,,,,,6736093822755,,,,False,DNS,,,,,,,,,,,,1674213412,,108.136.10.240,88498,8011,,64604,2346,,,,,,False,,,snapchat.com,
39319,,,,,6227179344868,,,,,,,24.48.172.139,,,False,HTTPS,,,,,52507,,,,,,,,3259,4955,,,,,False,,21/10/2023 14:38:14,snapchat.com,
,,,3917,,9136232606405,,facebook.com,,,,,106.163.32.104,False,,,UDP,,,17/03/2023 08:45:06,,17494,,,,,,25164,,,,,,,,False,,2463,,
76086,,,,,,,instagram.com,222.32.208.186,,,UDP,,False,,,,,,2023-01-11 02:00:51,,,,,,,1986,,,2339,,58047,,,9550087921246,False,,,,
,,,,,,6035,,137.191.57.162,,,HTTP,,True,,,,594,,,5831709030313,,,,,2772,,,,,,,31121,snapchat.com,,False,,08/14/2023 14:52:06,,
,42.224.162.208,HTTPS,5461,,6292497217526,,,,False,,,,,,,,1692,,,,,,,,,,,,,,17960,,zoom.us,,False,13169,02/16/2023 08:34:22,,
,,,4626,,,,,176.210.163.231,,,UDP,,,,False,,,,2023-03-22T09:05:16.000Z,,,,,,54338,,,,3387,,,48181,,2945973369067,False,,,,netflix.com
,,,,,,,youtube.com,,,,HTTPS,,,,,,,8544616878959,04/11/2023 09:28:19,,,,False,44.60.7.222,,,64781,,,4371,,60837,,,False,,2923,,
,,DNS,,1688917402,5371878685151,,,,,,,35.165.203.108,,,,,,,,,46430,,False,,30791,863,,,,,,,,,False,,391,,
,182.221.72.133,,,,,5917,,,,HTTPS,,,,,False,,3420,9861247102691,,,,,,,37093,,,,,,,2895,netflix.com,,False,,1694328656,,
,,,,1680551300,,2435,facebook.com,,,,DNS,,False,2020,,,,,,5041798589739,,,,,12275,,,,,,,23365,,,False,,,,
95895,,,,,7932601162856,7433,instagram.com,,True,,TCP,21.235.245.232,,180,,,,,2023-07-11 21:29:36,,,,,,,,,17651,,,,,,,True,,,,
,,,,,,,,,,,,193.78.61.152,,,,HTTP,,,1681691156,1361160313732,,,False,,67204,,,28336,,1584,,,,,False,,2472,,amazon.in
68572,,,,1701130125,,4931,,135.42.148.239,,,,,,,,HTTP,,4945685265538,,,,,True,,,,,,524,,,59455,,,False,,,twitter.com,
,,,,2023-04-04 14:18:25,,3468,,,False,HTTP,,181.152.160.232,,,,,,,,,,,,,,,97924,,,,29488,,,4158789012501,False,,3570,,youtube.com
,,,3137,2023-03-06 04:55:09,,,,,,,,,,3516,False,HTTPS,,2538898192425,,,9513,,,5.96.13.107,,,,,,,,,,,False,60752,,,zoom.us
,,,,1677086829,,,,,False,,DNS,,,,,,3346,,,,,,,189.148.18.249,,3809,,,,,,33644,amazon.in,1138872828567,False,69256,,,
21247,176.173.239.67,,,,,,,,,,,,False,,,HTTPS,,,2023-08-13T08:27:02.000Z,,,,,,,,,,2758,5912,,47383,zoom.us,7049329325094,False,,,,
73020,,DNS,5830,,7309384828135,,netflix.com,229.16.32.172,,,,,True,1057,,,,,,,,14/05/2023 12:59:58,,,,,,,,,,40473,,,False,,,,
,,UDP,,07/05/2023 05:43:02,,117,,,True,,,,,,,,,4615807851864,,,,,,128.50.78.186,62094,,,9030,1703,,,,flipkart.com,,False,,,,
,,,2483,,,,fileshare.cc,,,,HTTPS,133.35.43.173,,3110,,,,,,7363776586236,64353,16/01/2023 16:06:49,False,,,,,,,,,,,,False,7587,,,
,190.64.145.109,,,,,,,,,,,,,656,False,HTTP,,,,2483058784691,36162,,,,,,,,,8856,,,,,False,31642,01/19/2023 19:34:02,,amazon.in
76342,60.179.153.145,UDP,1734,,,,,,False,,,,,,,,,6963360859073,,,,,,,,,,53418,2129,,,,,,False,,2023-05-01T21:10:30.000Z,twitter.com,
,,,,,,,,,True,,HTTPS,,,592,,,,,2023-10-29T20:21:05.000Z,,,,,150.255.216.225,,,,,,7952,,62117,,8084661321711,False,16968,,,amazon.in
,,HTTP,,,7533150956183,,,,,,,,True,,,,,,,,,,,,,44,45708,58606,,,,,,,False,,3356,,facebook.com
,,,1405,1689649116,,,,246.226.142.45,,,,,,508,True,HTTP,,,,8205338451787,,,,,81104,,,,,,,,instagram.com,,False,,,,
,,,1478,,,,netflix.com,,,,UDP,,,,True,,749,9645962370128,1673506358,,,,,221.162.195.131,,,53392,,,,64212,,,,False,,,,
76840,,,,,,,,,,,TCP,,,1670,,,,3129872141056,,,,,True,127.197.58.137,,315,,,,,30463,,snapchat.com,,False,,27/01/2023 07:22:29,,
,,,,1674325931,,,,,,,HTTP,,,,,,,,,8948073858341,31601,,True,249.85.0.30,66899,,,,,3495,,,snapchat.com,,False,,1558,,
92192,,,,05/20/2023 08:57:14,,,,246.168.8.68,,,,,,,False,TCP,2756,8965909147462,,,,,,,,9116,,,,,135,,,,False,,,,instagram.com
,195.143.183.98,,,2023-04-09 16:11:11,,,,,11,UDP,,,,2023,,,,7517452637333,,,,,,,,,92290,,,612,,40203,,,False,,,,zoom.us
47388,,,,,,,snapchat.com,144.232.1.218,,,HTTP,,True,,,,,,,,,2023-12-14T00:50:30.000Z,,,,,,61806,1667,8501,,,,4372727557046,False,,,,
,,,,03/26/2023 11:59:12,,3915,,,,,HTTP,,True,,,,,,,,,,,25.14.245.221,,,7144,,,,,38833,,4462817314386,False,,1013,youtube.com,
,,HTTPS,,2023-01-29T10:58:34.000Z,,,,,,,,,True,2456,,,,8777337032107,,,,,,174.28.26.150,,183,60854,26325,,,,,,,False,,,,amazon.in
,,HTTP,,,,,netflix.com,,,,,,,,False,,,,,,,,,205.22.30.65,79089,,,28564,2217,2425,,,,8406050011954,False,,1693847176,,
,,,,,,,,,,,UDP,85.83.53.232,,,False,,2617,6826949548184,,,,10/24/2023 20:36:39,,,,,27946,,,3782,,,,,False,,,,snapchat.com
,,,,,4420685506096,362,,,,HTTP,,,,,True,,,,11/20/2023 21:19:27,,,,,51.101.145.89,34323,,,17171,1008,,,,,,False,,,fileshare.cc,
,,,,,,,,,True,UDP,,96.162.219.125,,,,,,,,3538834596889,50010,08/03/2023 06:54:16,,,,,,,,5378,,,,,False,82514,1205,twitter.com,
,,,9371,,9502723175120,,,,,,,,True,,,HTTPS,,,09/11/2023 17:14:56,,29628,,,236.18.106.112,,,,,,,,,snapchat.com,,False,49044,1741,,
,,,1178,,,,,,,,,68.38.183.42,,933,,TCP,,,,6577004481387,,2023-05-20 13:55:18,True,,,,,,,,32884,,,,False,71578,,,netflix.com
,,,7197,,5004616792077,,,,True,HTTPS,,,,,,,,,,,,1682561308,,202.239.236.174,,,,,,,20518,,,,False,73206,2859,zoom.us,
13682,,,,,,,,101.195.104.200,True,,,,,1850,,TCP,,,,,,,,,,5001,,,,,,25326,,3702132008339,False,,2023-06-19T20:41:13.000Z,snapchat.com,
26968,,,,,,,netflix.com,,False,HTTPS,,,,,,,1594,2011270080242,,,,2023-07-08 18:52:44,,233.210.200.80,,,,,,3392,,8464,,,False,,,,
,,,,1697718150,6787579484214,2879,,189.46.147.233,,,HTTP,,False,3373,,,,,,,,,,,,,,55224,,,,,,,False,23547,,flipkart.com,
,,,,02/23/2023 18:21:52,,3195,,,,HTTPS,,,,,,,,2345908455824,,,41869,,True,,1417,,,,,,,,,,False,,3056,,amazon.in
,,,,,,,,190.200.86.39,,,UDP,,True,729,,,,,07/11/2023 03:39:34,,,,,,69779,574,,,,,,735,,1317133924870,False,,,,facebook.com
,,UDP,,,,,,,,,,,,181,True,,,,,,,,,4.172.98.32,42304,,,57822,,1774,,,,5200086127160,False,,2023-04-13 03:19:38,,
,,,,,,,flipkart.com,169.142.188.22,,DNS,,,,,,,,,07/01/2023 14:10:11,,,,False,,,,12428,14324,,9335,,,,6564791525835,False,,418,,
,,,9808,,,,,,,UDP,,110.124.40.30,False,,,,,,,5088865953120,,2023-01-11 22:26:26,,,,,,32685,2630,,,,,,False,58170,,facebook.com,
,,,,,,,,17.251.35.98,,UDP,,,False,,,,712,,,,,,,,,,10255,,,3358,65013,,,7712487159136,False,,24/09/2023 11:42:37,,flipkart.com
,,,,,,,flipkart.com,,False,,,,,,,TCP,1230,,,,,1689208589,,,,2513,,,,,24997,,,8006636052428,False,23039,,,
,,,,,,4192,amazon.in,,,,DNS,165.36.209.19,,,False,,3126,8118871587108,,,8158,,,,,,98520,,,,,,,,False,,08/01/2023 14:22:07,,
,,HTTPS,,12/15/2023 05:21:55,,1326,zoom.us,244.82.6.59,,,,,,,True,,,,,,,,,,24759,,,,,,,42232,,9012714333284,False,,2401,,
,,,,,,,,,,UDP,,,,,,,812,,,,,,True,199.213.213.147,59079,8244,,11183,,,,,fileshare.cc,6418955981027,False,,1672792672,,
,,,,,5866733449671,,,,,,DNS,125.51.4.31,,,,,,,,,,,False,,,8567,49249,,172,,,,snapchat.com,,False,,2023-02-02 12:27:26,,
,103.71.13.62,,7795,,,,,,False,,UDP,,,,,,,,,,,,,,,,,,,,18316,,,7266251220910,False,86547,2533,flipkart.com,
,,DNS,7321,31/05/2023 22:06:23,,,netflix.com,,True,,,225.16.65.254,,,,,,,,7772022157387,,,,,,,,,,,,19750,,,False,63208,1913,,
29311,,,,2023-12-07T04:56:33.000Z,,,,178.170.114.33,,,,,,,,HTTPS,,3167543727712,,,,,False,,,,,,,7169,24708,,,,False,,3216,,flipkart.com
,,UDP,,,,8199,twitter.com,,,,,,,,,,,8455976680119,,,,,True,,19333,,,,,,,55861,,,False,,1216,,
,187.200.153.81,,,,,,,,True,,HTTPS,,,1427,,,,,,3685785404947,,,,,,6417,,,,,,35910,,,False,95267,2023-04-18 08:11:40,,netflix.com
,220.52.75.192,,7773,,3550769128884,,,,,,UDP,,,,False,,394,,,,,,,,,,,,,,,27992,,,False,6887,18/04/2023 07:56:31,,fileshare.cc
,,,,,9159483223504,,,31.59.42.62,True,,,,,,,,,,11/29/2023 13:54:42,,,,,,,,,,,7866,,43830,,,False,97705,2347,,flipkart.com
,178.92.2.228,,,,,4216,,,,,DNS,,,661,,,,,,3184642419398,,2023-04-17 23:58:41,True,,,,,,,,,,,,False,4598,,,netflix.com
,37.153.110.68,,,,,,,,,HTTP,,,,2549,True,,,,2023-04-18 03:36:17,,,,,,,,,14159,,9018,,,,9983088208087,False,50050,,,
,,,,,,,zoom.us,,,,HTTP,,True,,,,,,,,,2023-07-14T00:56:36.000Z,,32.56.208.33,,,,,,3708,5832,,,8631245424492,False,12848,600,,
,,,,,7853702106696,4390,,,,UDP,,,False,,,,,,,,,,,218.206.244.65,,,95092,,,,45001,,twitter.com,,False,,585,,
,242.47.84.29,,6956,,,,,,,HTTPS,,,,,False,,,,,,,2023-06-10 03:16:54,,,95797,,,,,,,18734,youtube.com,8152433353995,False,,44,,
,,,,,,1941,twitter.com,,,UDP,,,11,,,,3485,,08/02/2023 13:21:50,,,,,14.216.253.194,,,,,,,,63553,,4076163246115,False,63334,,,
49071,,,3714,,,,,,,HTTPS,,26.220.251.101,,,False,,,,03/01/2023 12:43:58,2882715633429,,,,,,,,33707,1995,,,,amazon.in,,False,,,,
52422,,,,26/05/2023 01:27:56,,2097,,85.16.82.101,,HTTP,,,False,2004,,,,4333369927023,,,62895,,,,,,,,,,,,amazon.in,,False,,,,
,,UDP,1698,,6091598659060,,,,,,,,,,,,,,,,56635,2023-05-25 17:41:31,True,40.95.127.143,,,65851,,,,,,,,False,,1758,amazon.in,
,,,,,4511635987972,,amazon.in,,True,TCP,,180.118.113.172,,,,,1103,,1676492478,,,,,,,,,4021,,5761,,,,,True,32380,,,
,34.169.184.185,,,,6352964981711,,,,,,,,,,True,HTTP,1131,,,,,,,,,6302,,38595,,,,,twitter.com,,False,13951,2023-02-27 03:31:39,,
,,,,08/03/2023 20:02:34,4372098361392,,,,False,DNS,,,,2064,,,,,,,,,,230.187.229.60,91328,,,,,2745,4438,,,,False,,,,twitter.com
83845,,,3912,23/03/2023 20:49:19,,,,226.233.132.155,,,,,False,918,,DNS,,,,,,,,,,,,,,,,19423,,1060920101084,False,,,,snapchat.com
83149,,,,,6186651821617,4226,,,,DNS,,,True,,,,,,,,,2023-06-16 02:05:05,,248.143.90.131,,,,,,,35219,,,,False,,3055,,instagram.com
,,,,24/08/2023 06:44:11,4193290837979,,zoom.us,,False,,,242.92.144.10,,,,HTTPS,,,,,58016,,,,,,,,,1190,,,,,False,59650,770,,
,,HTTPS,,2023-11-18 21:49:55,,,,,True,,,,,,,,,3509410476693,,,,,,28.173.43.103,71251,,,49786,1260,2541,,,fileshare.cc,,True,,,,
,,HTTP,9914,2023-12-17 14:00:29,,,flipkart.com,,,,,,True,,,,348,4974076743881,,,40351,,,29.114.52.144,,,,,,,,,,,False,56191,,,
,29.218.142.74,,,,,6792,,,,HTTPS,,,True,,,,,,,6631331720401,,,,,,,83450,,,,,65194,,,False,,2025,,flipkart.com
,,HTTPS,,13/10/2023 17:15:18,7373805145938,,,,,,,90.184.71.150,False,,,,3391,,,,54740,,,,,2267,91207,,,,,,,,False,,,,youtube.com
22761,,,,,,,,,,,TCP,,True,,,,,,2023-02-09T00:27:15.000Z,5308191471513,,,,47.240.71.153,,,,,639,536,,47354,,,False,,,,amazon.in
,,,3200,,,,snapchat.com,,,UDP,,210.239.244.160,False,,,,,,,4848531201747,26549,,,,13693,,,,1522,,,,,,False,,2023-07-20T06:41:17.000Z,,
12773,242.158.4.182,,,,,,,,True,,UDP,,,,,,,1788404799017,,,62832,2023-10-16 17:36:53,,,,,,,1601,2132,,,,,False,,,,fileshare.cc
,129.174.229.67,,,15/12/2023 23:49:09,,6360,,,,,,,True,2920,,,,,,,23614,,,,,,80014,,,,,,,4796254600351,False,,,,netflix.com
,,UDP,,,,,,,,,,,,2330,True,,,2198989394630,,,,05/24/2023 20:59:24,,46.235.132.242,52561,5965,,,,,,50014,,,False,,,instagram.com,
,,DNS,,,,,,,,,,19.114.198.236,True,,,,,,29/05/2023 13:40:59,2854794768473,,,,,,,52038,,1905,2963,22868,,snapchat.com,,False,,,,
,,,,,,,,,,,,,False,,,HTTPS,,,,,,2023-06-13 20:41:15,,16.185.220.242,,,,,2604,2332,13861,,snapchat.com,4756551125138,False,53103,,,
60127,,,,,9364369890040,,,,,UDP,,147.199.5.101,,,,,3374,,1696206061,,,,False,,,,,,,5195,43776,,,,False,,,,instagram.com
,,TCP,,,,,,,,,,,,,,,,,04/11/2023 13:44:47,3923903716935,,,False,,46175,,,,2658,6793,,58764,instagram.com,,False,,,,
55144,27.45.8.210,,544,2023-12-26 22:35:13,5984885533202,,,,,,DNS,,,1820,,,,,,,49149,,False,,,,,,,,,,youtube.com,,False,,,,
75750,,HTTPS,,,,,,,,,,7.78.191.162,,,False,,,6408499840531,,,,,,,,,,,,6454,,62860,,,False,,1604,,
,,UDP,,1676575560,2637257693391,,fileshare.cc,,,,,,,2599,False,,,,,,1658,,,152.78.14.40,85537,5877,,,,,,,,,False,,,,
,,TCP,,,,6889,,,False,,,,,,,,,,25/05/2023 09:32:20,3491540922417,,,,217.185.106.200,,,,,2563,,,,,,False,41112,,youtube.com,
52431,57.42.64.137,,,,4801700378123,,,,False,,,,,,,HTTP,,,06/07/2023 04:10:45,,,,,,,,,,2671,8133,13058,,,,False,,,,fileshare.cc
,,,8701,,,,,146.180.191.32,,,,,,1679,False,DNS,,,2023-11-15T03:54:57.000Z,,,,,,,,,,,,,,,6608436551606,False,3934,,amazon.in,
84717,144.33.197.145,,,,,1235,,,False,DNS,,,,,,,,6788399591530,,,34555,2023-04-20T16:56:37.000Z,,,,,,,2490,,,,,,False,,,instagram.com,
,,,,30/10/2023 13:56:21,,276,,,,,,,False,,,DNS,,6749249367158,,,,,,5.2.236.145,,,,,161,,63364,,,,False,12477,,,
,,,6053,,,,,,True,,,3.71.53.165,,,,UDP,,,2023-11-13 03:44:26,,,,,,,,,47465,,,,,,7579215912481,False,70468,2966,,
,172.62.123.244,,,,,,,,,,,,,,,HTTPS,,3221013064716,,,,,True,,31778,,,,,1366,63987,,,,False,,1081,,amazon.in
,,,6941,,,,,34.112.186.197,,,,,,,True,UDP,770,6514130093401,,,,09/06/2023 16:31:49,,,,,40268,,,,,56876,,,False,,,,twitter.com
77873,,HTTPS,3113,,2479832288655,,,111.170.27.225,,,,,,1731,False,,,,01/07/2023 15:42:34,,,,,,,,,,,,,,netflix.com,,False,,,,
,,HTTP,,,4982617772862,,amazon.in,,False,,,,,,,,,,1699953226,,,,,188.137.253.105,,,91822,13342,,1554,,,,,False,,1180,,
,,,,,,4772,netflix.com,219.4.180.242,,,,,,,,HTTPS,3355,,2023-04-01 09:36:21,1366506971834,,,True,,,,,,,,32002,,,,False,68858,,,
,220.112.72.182,,6199,2023-05-19 18:54:26,,,,,,HTTPS,,,,,False,,,,,,,,,,,,35913,,,,,16015,,2982060211665,False,,3049,netflix.com,
,,,,,,,,,,DNS,,3.255.75.238,,,True,,,,,8624095065007,,,,,,,38640,,,4732,,34288,,,False,,667,facebook.com,
12873,,,,07/12/2023 20:24:58,,6933,,,,HTTP,,,False,,,,,9834142182778,,,,,,37.100.221.41,,,,,2780,,,2107,,,False,,,youtube.com,
18436,81.183.239.181,,,,,,twitter.com,,False,,,,,,,,2290,,,7610742246032,27559,12/08/2023 03:29:48,,,,6906,,,,,,,,,False,,,,
,,,8468,,1962436282352,,,,True,,,211.148.246.169,,,,DNS,,,,,7959,,,,,,,,218,,,,,,False,97058,2023-05-19 23:39:41,,instagram.com
,,UDP,,,,4274,,,True,,,130.227.200.28,,,,,,,,2703039670124,19656,,,,89312,,,,3448,,,,,,False,,2023-05-07 07:26:17,,
,,,,,7881719503094,,amazon.in,38.14.145.234,,,,,,,,,,,,,,1689546268,False,,,7292,46504,,,,,,,,False,,2665,,
76126,166.247.192.241,DNS,,,5896864181648,,youtube.com,,,,,,,,False,,2153,,,,,,,,,,,,,5319,,11822,,,True,,1701667905,,
,,,,,8391524125510,,,,,UDP,,217.37.226.191,True,,,,2862,,2023-02-02T02:15:16.000Z,,,,,,,,75216,,,2192,,,,,False,,,,facebook.com
,,HTTPS,,,3473085156735,9163,snapchat.com,,False,,,19.174.94.254,,,,,,,,,13598,1672731328,,,8812,,,,1461,,,,,,False,,,,
,,TCP,,,,538,,,,,,20.123.159.204,,,True,,,,2023-12-27 13:01:51,7868732383134,35779,,,,34204,,,,,,,,,,False,,1078,,netflix.com
,,,3224,,,,,,,,,,,,,,,3280398285847,,,,2023-05-19 01:31:11,True,58.179.220.244,,,49737,55695,227,,,,fileshare.cc,,False,,,,
78969,,,,30/01/2023 08:40:17,8680875238641,,,59.211.23.7,,,,,True,,,TCP,,,,,,,,,,726,,16379,1797,,,,youtube.com,,False,,,,
,,,,,,,,,,,DNS,,,322,,,,,07/07/2023 20:04:33,,,,True,69.163.53.27,68297,2256,,,,,26925,,,6324527366364,False,,,,zoom.us
45597,,HTTPS,,,,5009,,,,,,99.253.9.195,,1766,False,,,7758510028851,,,,2023-06-03 03:04:34,,,,,,2911,,,,,facebook.com,,False,,,,
,,HTTP,,,,,,,,,,4.143.140.43,,159,,,,5576368884009,,,,,True,,,5936,,50551,,,,,zoom.us,,False,32845,1679732576,,
,,,2868,,,,,,,,,142.160.32.225,,,True,HTTP,,,,8186415912609,,2023-01-30 21:06:05,,,,,81005,50200,522,,,,facebook.com,,True,,,,
,,,,,,,youtube.com,,,HTTPS,,,False,,,,,,1675947445,2921352458726,,,,61.104.166.190,,9954,43917,,587,,44632,,,,False,,,,
79584,167.40.39.114,DNS,,,4783608231339,,,,,,,,,,False,,,,,,65393,,,,,,,,2208,8656,,,,,False,,2023-07-13 21:12:53,,netflix.com
,235.185.247.117,,,,8215030635219,6688,twitter.com,,,,,,,,,UDP,,,,,27450,,False,,87291,,,,,,,,,,False,,1004,,
,,,6601,1684161689,,,,9.220.12.85,,,DNS,,True,,,,1730,8362092729472,,,,,,,,,31655,,,,,8676,youtube.com,,False,,,,
6339,2.189.232.194,,4881,,,,,,,,,,,3167,,DNS,,3369533945529,2023-04-04T21:27:54.000Z,,,,False,,,,,,,,,11582,,,False,,,,youtube.com
70766,,,,,6064275615007,,zoom.us,,,DNS,,74.132.54.118,-9,,,,,,1684671184,,,,,,,9814,,,3092,,9241,,,,False,,,,
,,DNS,5167,2023-03-12 10:08:17,,,instagram.com,,,,,191.113.38.167,,,,,,,,,,,False,,,,,,304,,21977,,,2525843209297,False,5037,,,
,,,6240,,,,zoom.us,,,,,23.109.1.222,,,,,,4293440488852,,,36552,12/09/2023 10:17:20,False,,30774,,,,,,,,,,False,,2818,,
,,,,,8379987635613,,,,,HTTPS,,119.163.58.177,True,3539,,,,,,,,,,,,6760,3806,,,,,46192,amazon.in,,False,,17/08/2023 11:50:50,,
11839,,,355,,,,,,False,,,57.85.105.56,,82,,UDP,,,,9539547398207,,,,,,,,,,,,40194,,,False,,2023-04-23 12:22:23,facebook.com,
,,,,,,,,,,,,,,,True,UDP,2819,8272803422860,,,18553,21/04/2023 20:07:56,,,49536,4473,,,,,,,,,False,,,,
,,,8746,,,,,,,,HTTPS,,,,False,,,6694202236235,2023-08-06 18:39:15,,,,,52.51.135.241,50133,,,28150,1980,,,,facebook.com,,False,,,,
,,,975,,,,,,,,,222.250.127.42,,,False,DNS,,,,,40403,2023-11-19 03:02:42,,,,,33043,,,,,,,3526868569549,True,,2321,,twitter.com
,,,,,,,netflix.com,,,HTTPS,,42.62.85.101,,,,,2565,8486579156943,,,,,True,,,7992,,,,,,63696,,,False,71717,1703452758,,
43399,,,,,,,,122.5.162.213,,TCP,,,,,,,769,,,4704249864341,30835,,False,,,1547,,,,,,,,,False,,19/06/2023 04:55:39,twitter.com,
,68.52.64.196,,,,,,zoom.us,,,,,,,,True,DNS,,,2023-10-31 05:32:58,2362374742172,,,,,,7766,,,,,50593,,,,False,360,3307,,
,,DNS,,,9300732291516,,,,,,,,,,,,,,,,,2023-06-17T11:00:56.000Z,False,101.193.197.242,,,,,2480,2731,54962,,youtube.com,,False,36413,,,
,,,,2023-07-11 06:31:02,,,,135.99.2.158,,HTTP,,,True,54,,,,7726739055643,,,,,,,,559,,59706,,,,,,,False,84115,,zoom.us,
,,,,,,5195,,,,,UDP,164.31.160.49,,3021,False,,,4112718260768,1678311055,,,,,,,,22189,,,,,18185,youtube.com,,False,,,,
,,,,,,,,90.60.174.238,True,HTTPS,,,,,,,,,2023-03-30 23:07:50,,45633,,,,,,,,371,1425,,,,8200536147308,False,77493,,,facebook.com
,,,,02/04/2023 10:09:24,,,,58.96.139.102,,,HTTPS,,,,,,2007,,,6049618450178,,,True,,,5967,84135,,,,19329,,,,False,,,,snapchat.com
,162.95.243.71,,,,4836514815382,,,,,,HTTPS,,False,,,,,,,,,2023-08-28 09:29:49,,,,1723,1045,,,,21168,,youtube.com,,False,,139,,
,,,9471,,8025410956184,,,124.205.153.20,,,DNS,,,,,,,,,,,,True,,,,,,1745,,,57504,,,False,3752,08/31/2023 08:52:07,instagram.com,
,,,,,9101018459094,,,,,UDP,,,,,,,2275,,,,,01/01/2023 23:58:45,False,78.157.41.94,,6136,,13325,,,,,,,False,45192,,zoom.us,
5809,,,2272,,,,,,,DNS,,46.120.188.185,,,False,,317,,,,,2023-09-08 21:21:04,,,,,,,,,,,,7099161323928,False,,,,zoom.us
,89.51.207.6,,,,,,,,,,,,False,,,HTTPS,,,,,,2023-12-16 18:50:09,,,,6591,,,48,,,8438,,8005794071081,False,7154,,flipkart.com,
,158.232.222.24,,6060,12/29/2023 21:29:12,,,,,,,HTTPS,,True,206,,,,,,6927084747403,,,,,,,44241,2612,,,,,,,False,,,zoom.us,
,163.252.220.140,UDP,,,,,,,,,,,,,,,,,2023-02-13 19:28:41,,,,False,,,8587,5336,,3420,,30018,,netflix.com,4080559394853,False,,,,
